Date,Close,High,Low,Open,Volume,symbol
,AAPL,AAPL,AAPL,AAPL,AAPL,
2020-01-02,72.40052032470703,72.46078378305016,71.15668166173941,71.40978524422886,135480400,AAPL
2020-01-03,71.69662475585938,72.45594269937853,71.47244650368873,71.62912999102163,146322800,AAPL
2020-01-06,72.26793670654297,72.3065062028637,70.56851011431775,70.81920816221287,118387200,AAPL
2020-01-07,71.92806243896484,72.53310260522755,71.70870255084994,72.27758611058375,108872000,AAPL
2020-01-08,73.08509826660156,73.38641550034151,71.63154422529517,71.63154422529517,132079200,AAPL
2020-01-09,74.63748931884766,74.83032941641996,73.81067654984861,74.06136720541696,170108400,AAPL
2020-01-10,74.80623626708984,75.370308736383,74.30484750773756,74.87132551313572,140644800,AAPL
2020-01-13,76.40441131591797,76.43093105955663,75.00388930942306,75.12201067519445,121532000,AAPL
2020-01-14,75.37271881103516,76.55147571173875,75.24978634537415,76.3417600315841,161954400,AAPL
2020-01-15,75.0497055053711,76.0524904138791,74.6182170498927,75.17264532410701,121923600,AAPL
2020-01-16,75.98980712890625,76.10069718746519,75.23048903454546,75.5920697800867,108829200,AAPL
2020-01-17,76.83108520507812,76.83349074089385,75.93195182564011,76.23808752279956,137816400,AAPL
2020-01-21,76.31041717529297,76.90099467937888,76.17301471865545,76.459869381581,110843200,AAPL
2020-01-22,76.58282470703125,77.13483282510693,76.48881015774946,76.79494595339592,101832400,AAPL
2020-01-23,76.95162200927734,77.03116654175618,76.0886451198764,76.6358420591075,104472000,AAPL
2020-01-24,76.7298355102539,77.93992295405599,76.5394009459346,77.1974804769854,146537600,AAPL
2020-01-27,74.47359466552734,75.1533609751762,73.49250366771739,74.74116092508633,161940000,AAPL
2020-01-28,76.58039093017578,76.7515370876536,75.25459488094803,75.35342783283777,162234000,AAPL
2020-01-29,78.18339538574219,79.0294966511186,77.46987813568431,78.20991513135742,216229200,AAPL
2020-01-30,78.0700912475586,78.12312337660362,76.83589699674123,77.26738534868132,126743200,AAPL
2020-01-31,74.60856628417969,77.78324080814086,74.31448034488959,77.36139664518089,199588400,AAPL
2020-02-03,74.40367126464844,75.56795795185045,72.85128411079334,73.35267280813538,173788400,AAPL
2020-02-04,76.8600082397461,77.05044280806926,75.60170706629567,76.00667569866678,136616400,AAPL
2020-02-05,77.48674774169922,78.28463523931488,76.88411323556181,77.98572352193352,118826800,AAPL
2020-02-06,78.39311981201172,78.39553270453209,77.19990767879175,77.75674147890366,105425600,AAPL
2020-02-07,77.32752990722656,78.14180794117812,76.83702966688513,77.8929335802923,117684000,AAPL
2020-02-10,77.69481658935547,77.69481658935547,75.83430131081457,75.914034625019,109348800,AAPL
2020-02-11,77.22604370117188,78.26262078747321,77.00858188468877,78.19013597325772,94323200,AAPL
2020-02-12,79.06000518798828,79.06483505188083,77.67548599053883,77.67548599053883,113730400,AAPL
2020-02-13,78.49702453613281,78.82322105727773,78.12975573109031,78.33272065286425,94747600,AAPL
2020-02-14,78.5163345336914,78.76520890109116,78.00891869878639,78.46558778851511,80113600,AAPL
2020-02-18,77.07867431640625,77.25989377012822,76.0179329078446,76.19915236156656,152531200,AAPL
2020-02-19,78.1949691772461,78.42451672179727,77.32028463710277,77.32028463710277,93984000,AAPL
2020-02-20,77.39279174804688,78.44386614487053,76.88779437840257,77.95578436208415,100566000,AAPL
2020-02-21,75.64099884033203,77.42903672549149,75.02485563249914,76.98685711850104,129554000,AAPL
2020-02-24,72.0479965209961,73.4977516680358,69.88544951763012,71.8257048611315,222195200,AAPL
2020-02-25,69.60758972167969,73.09908711151304,69.13642361597664,72.71732141374063,230673600,AAPL
2020-02-26,70.71182250976562,71.97552869907848,69.22582460812832,69.23307309062069,198054800,AAPL
2020-02-27,66.08951568603516,69.10500967174747,65.95420576749399,67.92104419759342,320605600,AAPL
2020-02-28,66.05086517333984,67.27108062705318,61.94564270332902,62.16069333508348,426510000,AAPL
2020-03-02,72.20024108886719,72.83571844288954,67.10435128397388,68.20616489725688,341397200,AAPL
2020-03-03,69.9072036743164,73.45426993984877,69.05667582944147,73.3745366413102,319475600,AAPL
2020-03-04,73.14982604980469,73.30930003617219,70.82780458094045,71.62758575768213,219178400,AAPL
2020-03-05,70.7770767211914,72.37905058025478,70.41221917601806,71.40529829391956,187572800,AAPL
2020-03-06,69.83714294433594,70.26965542799252,67.95246362121284,68.13851293457299,226176800,AAPL
2020-03-09,64.31356811523438,67.19374467213605,63.54761077884886,63.72883020122201,286744800,AAPL
2020-03-10,68.9455337524414,69.21132371848606,65.0867678159455,66.96420578722295,285290000,AAPL
2020-03-11,66.55104064941406,67.95005711196444,65.68843414732385,67.02463287046726,255598800,AAPL
2020-03-12,59.978797912597656,65.23899494473845,59.92322498627828,61.841735279374994,418474000,AAPL
2020-03-13,67.16474151611328,67.63591489908035,61.119261384040925,64.00427846865324,370732000,AAPL
2020-03-16,58.52421188354492,62.60043602101579,57.9902170129729,58.46138678881957,322423600,AAPL
2020-03-17,61.0975227355957,62.245242026979696,57.60361074150865,59.80482274842446,324056000,AAPL
2020-03-18,59.60186004638672,60.40647473225053,57.29433197423103,57.934642818544056,300233600,AAPL
2020-03-19,59.14519500732422,61.09269941838276,58.62086718026377,59.77583883377371,271857200,AAPL
2020-03-20,55.39033508300781,60.8486645049943,55.090717572428154,59.7251016055102,401693200,AAPL
2020-03-23,54.21360397338867,55.21152015646839,51.372084613414366,55.1100377172106,336752800,AAPL
2020-03-24,59.65261459350586,59.848331019416534,56.6129597572638,57.110708614992014,287531200,AAPL
2020-03-25,59.32398986816406,62.39988643227555,59.02920598580545,60.587692247407915,303602000,AAPL
2020-03-26,62.445804595947266,62.503792458271775,59.52696298189895,59.565624014727966,252087200,AAPL
2020-03-27,59.860408782958984,61.8248250722316,59.69368630258447,61.07095335601888,204216800,AAPL
2020-03-30,61.568695068359375,61.740251079824446,60.26149806281595,60.585279571290975,167976400,AAPL
2020-03-31,61.443050384521484,63.42438208826982,60.88972867869349,61.759583420299464,197002000,AAPL
2020-04-01,58.210105895996094,60.0972038911912,57.78001201918498,59.56079401122782,176218400,AAPL
2020-04-02,59.181434631347656,59.23459262853542,57.241178794751,58.07237254686632,165934000,AAPL
2020-04-03,58.330909729003906,59.36748322353769,57.7413419398106,58.66676958439928,129880000,AAPL
2020-04-06,63.419551849365234,63.57418859482583,60.25666962435699,60.62393834693367,201820400,AAPL
2020-04-07,62.68500900268555,65.64976368215225,62.58111162954673,65.43229446081726,202887200,AAPL
2020-04-08,64.28939819335938,64.60350888065241,63.119929845723,63.48477990198321,168895200,AAPL
2020-04-09,64.75333404541016,65.25592013573771,63.95839000283478,64.92489377394622,161834800,AAPL
2020-04-13,66.02427673339844,66.13301133720609,64.23140932290158,64.83064420547504,131022800,AAPL
2020-04-14,69.35871887207031,69.64867293181604,67.1840855454915,67.6552590491188,194994800,AAPL
2020-04-15,68.72566223144531,69.18475002856255,67.80748663721087,68.23516188327974,131154400,AAPL
2020-04-16,69.27173614501953,69.63659364674618,68.22308052874929,69.43845862105105,157125200,AAPL
2020-04-17,68.33180236816406,69.33455576393993,66.89654391550201,68.78847886393716,215250000,AAPL
2020-04-20,66.91346740722656,68.06119058127958,66.89414057720502,67.15993057649021,130015200,AAPL
2020-04-21,64.84513854980469,66.99077762058634,64.1347578473476,66.75640021366904,180991600,AAPL
2020-04-22,66.7129135131836,67.14783719048366,65.77057396314187,66.11125999851906,116862400,AAPL
2020-04-23,66.45438385009766,68.07811050746528,66.41572281375096,66.65734876053877,124814400,AAPL
2020-04-24,68.37289428710938,68.38256138963163,66.93038709342744,66.97871523220005,126161200,AAPL
2020-04-27,68.42119598388672,68.75222222241877,67.64316044289428,68.09016237151883,117087600,AAPL
2020-04-28,67.3121337890625,69.06392140300909,67.22032214952667,68.88270199466979,112004800,AAPL
2020-04-29,69.52301788330078,69.991772685642,68.59517537860054,68.79814023520653,137280800,AAPL
